TIMESTAMP,Counter,DepthCm,ThisUTCtime,timestamp_utc,lat_magna,lon_magna,lat_emlid,lon_emlid
2023-11-15 18:41:39.75,100510,14.04,184052,2023-11-15 18:40:52,46.084736666666664,-79.34616833333334,46.084734619,-79.346164106
2023-11-15 18:41:42.86,100511,3.166,184055,2023-11-15 18:40:55,46.08474833333333,-79.34616666666666,46.084746548,-79.346167174
2023-11-15 18:41:46.82,100512,7.307,184059,2023-11-15 18:40:59,46.08476,-79.346175,46.084757022,-79.346175171
2023-11-15 18:41:50.47,100513,18.51,184102,2023-11-15 18:41:02,46.08477166666667,-79.34617166666666,46.084766633,-79.346171015
2023-11-15 18:41:53.6,100514,7.196,184106,2023-11-15 18:41:06,46.08477333333333,-79.34618,46.084769375,-79.346180785
2023-11-15 18:41:57.07,100515,13.32,184109,2023-11-15 18:41:09,46.084783333333334,-79.34618166666667,46.084783096,-79.346184597
2023-11-15 18:42:00.45,100516,3.994,184112,2023-11-15 18:41:12,46.08479333333333,-79.34618333333333,46.084793745,-79.346184883
2023-11-15 18:42:03.27,100517,4.933,184115,2023-11-15 18:41:15,46.084805,-79.346185,46.084806038,-79.346185652
2023-11-15 18:42:06.75,100518,11.17,184119,2023-11-15 18:41:19,46.08481166666667,-79.34617,46.084813079,-79.346167609
2023-11-15 18:42:11.18,100519,3.663,184123,2023-11-15 18:41:23,46.084806666666665,-79.34616333333334,46.084804701,-79.346157597
2023-11-15 18:42:13.94,100520,11.28,184126,2023-11-15 18:41:26,46.08479166666667,-79.34616333333334,46.084792761,-79.3461551
2023-11-15 18:42:17.02,100521,5.926,184129,2023-11-15 18:41:29,46.08477833333333,-79.34616333333334,46.084781604,-79.346155664
2023-11-15 18:42:20.6,100522,10.78,184133,2023-11-15 18:41:33,46.08477,-79.34615666666667,46.084772086,-79.346152335
2023-11-15 18:42:24.48,100523,17.63,184137,2023-11-15 18:41:37,46.084768333333336,-79.34614666666667,46.084770676,-79.346142492
2023-11-15 18:42:28.32,100524,3.829,184140,2023-11-15 18:41:40,46.084763333333335,-79.34614666666667,46.084766466,-79.346138494
2023-11-15 18:42:31.05,100525,12.16,184143,2023-11-15 18:41:43,46.08475833333333,-79.34613666666667,46.084758533,-79.346127502
2023-11-15 18:42:37.14,100526,21.27,184149,2023-11-15 18:41:49,46.084741666666666,-79.34613666666667,46.084744432,-79.346132422
2023-11-15 18:42:40.07,100527,2.67,184152,2023-11-15 18:41:52,46.084735,-79.346125,46.084735616,-79.34612318
2023-11-15 18:42:43.07,100528,6.699,184155,2023-11-15 18:41:55,46.084738333333334,-79.3461,46.08473927,-79.346101503
2023-11-15 18:42:46.12,100529,8.8,184158,2023-11-15 18:41:58,46.084756666666664,-79.34609,46.084753441,-79.34608852
2023-11-15 18:42:49.28,100530,5.098,184201,2023-11-15 18:42:01,46.08477666666667,-79.34609166666667,46.084769199,-79.346092849
2023-11-15 18:42:52.5,100531,2.504,184205,2023-11-15 18:42:05,46.08479166666667,-79.34609833333333,46.084785642,-79.346096496
2023-11-15 18:42:55.47,100532,2.835,184208,2023-11-15 18:42:08,46.084795,-79.34612,46.084789444,-79.346110999
2023-11-15 18:42:59.66,100533,2.062,184212,2023-11-15 18:42:12,46.08480333333333,-79.34611166666667,46.084804342,-79.346105399
2023-11-15 18:43:02.64,100534,11.45,184215,2023-11-15 18:42:15,46.08481166666667,-79.34610833333333,46.084816118,-79.346101207
2023-11-15 18:43:05.73,100535,8.02,184218,2023-11-15 18:42:18,46.08482,-79.346115,46.084830052,-79.346103989
2023-11-15 18:43:08.61,100536,2.725,184221,2023-11-15 18:42:21,46.084825,-79.34610333333333,46.084832788,-79.346085988
2023-11-15 18:43:11.85,100537,2.283,184224,2023-11-15 18:42:24,46.084833333333336,-79.346085,46.084841667,-79.346069423
2023-11-15 18:43:14.91,100538,4.822,184227,2023-11-15 18:42:27,46.084826666666665,-79.34607666666666,46.084831977,-79.346060895
2023-11-15 18:43:17.88,100539,3.277,184230,2023-11-15 18:42:30,46.084815,-79.346085,46.084820922,-79.346068962
2023-11-15 18:43:20.65,100540,7.472,184233,2023-11-15 18:42:33,46.084801666666664,-79.34608666666666,46.084808744,-79.346067915
2023-11-15 18:43:25.97,100541,2.118,184238,2023-11-15 18:42:38,46.08479666666667,-79.34608,46.084803995,-79.346068345
2023-11-15 18:44:59.26,100542,19.84,184411,2023-11-15 18:44:11,46.084783333333334,-79.34605166666667,46.084777242,-79.346052752
2023-11-15 18:45:05.64,100543,1.897,184418,2023-11-15 18:44:18,46.084785,-79.34603,46.08478039,-79.346025352
2023-11-15 18:45:08.05,100544,6.478,184420,2023-11-15 18:44:20,46.08479333333333,-79.34602833333334,46.08479124,-79.346024311
2023-11-15 18:45:10.38,100545,2.835,184422,2023-11-15 18:44:22,46.08480333333333,-79.34602833333334,46.084803484,-79.346022715
2023-11-15 18:45:12.76,100546,3.718,184425,2023-11-15 18:44:25,46.084815,-79.346035,46.084817559,-79.346032443
2023-11-15 18:45:15.24,100547,7.803,184427,2023-11-15 18:44:27,46.084825,-79.34604166666666,46.084828679,-79.346036953
2023-11-15 18:45:17.63,100548,14.92,184430,2023-11-15 18:44:30,46.08483666666667,-79.34603666666666,46.084842386,-79.346035727
2023-11-15 18:45:20.54,100549,4.105,184433,2023-11-15 18:44:33,46.08485,-79.34603833333334,46.08485532,-79.346034936
2023-11-15 18:45:22.99,100550,1.29,184435,2023-11-15 18:44:35,46.084851666666665,-79.346035,46.084853972,-79.346026771
2023-11-15 18:45:25.16,100551,5.485,184437,2023-11-15 18:44:37,46.084846666666664,-79.34603,46.084846894,-79.346022006
2023-11-15 18:45:27.68,100552,15.97,184440,2023-11-15 18:44:40,46.08483,-79.34602333333333,46.08483247,-79.346013567
2023-11-15 18:45:30.47,100553,7.582,184442,2023-11-15 18:44:42,46.08482333333333,-79.34602166666667,46.084825872,-79.346015093
2023-11-15 18:45:34.25,100554,10.95,184446,2023-11-15 18:44:46,46.084815,-79.34602,46.084811793,-79.346018147
2023-11-15 18:45:37.66,100555,4.546,184450,2023-11-15 18:44:50,46.084815,-79.34600666666667,46.084815165,-79.346002917
2023-11-15 18:45:40.12,100556,3.718,184452,2023-11-15 18:44:52,46.08481666666667,-79.34599666666666,46.084817155,-79.345993072
2023-11-15 18:45:43.19,100557,11.45,184455,2023-11-15 18:44:55,46.08482333333333,-79.34598833333334,46.084822481,-79.345982373
2023-11-15 18:45:45.76,100558,11.56,184458,2023-11-15 18:44:58,46.084826666666665,-79.34598333333334,46.084826718,-79.345972224
2023-11-15 18:45:48.89,100559,9.57,184501,2023-11-15 18:45:01,46.08482,-79.345965,46.084823274,-79.345963862
2023-11-15 18:45:52.06,100560,13.05,184504,2023-11-15 18:45:04,46.08482166666667,-79.345955,46.084825548,-79.345951776
2023-11-15 18:45:56.22,100561,15.53,184508,2023-11-15 18:45:08,46.084828333333334,-79.34594666666666,46.084833255,-79.345943995
2023-11-15 18:45:58.95,100562,3.332,184511,2023-11-15 18:45:11,46.08483,-79.34594333333334,46.084835717,-79.345936906
2023-11-15 18:46:02.69,100563,3.277,184515,2023-11-15 18:45:15,46.08482333333333,-79.34593,46.084830522,-79.345925817
2023-11-15 18:46:05.35,100564,2.062,184517,2023-11-15 18:45:17,46.084826666666665,-79.345925,46.084832562,-79.345917943
2023-11-15 18:46:08.03,100565,4.27,184520,2023-11-15 18:45:20,46.084833333333336,-79.34591666666667,46.084838154,-79.345910418
2023-11-15 18:46:10.6,100566,2.118,184523,2023-11-15 18:45:23,46.08484,-79.34591333333333,46.084845689,-79.345909943
2023-11-15 18:46:13.06,100567,2.394,184525,2023-11-15 18:45:25,46.08484166666667,-79.34591833333333,46.084848134,-79.345912977
2023-11-15 18:46:15.5,100568,9.57,184528,2023-11-15 18:45:28,46.084851666666665,-79.34593,46.084857054,-79.345926852
2023-11-15 18:46:17.85,100569,5.706,184530,2023-11-15 18:45:30,46.08485833333334,-79.34594333333334,46.084864721,-79.345938275
2023-11-15 18:46:20.32,100570,9.68,184532,2023-11-15 18:45:32,46.08486833333333,-79.345945,46.084873223,-79.345939693
2023-11-15 18:46:22.62,100571,4.436,184535,2023-11-15 18:45:35,46.084878333333336,-79.345945,46.084880789,-79.345936849
2023-11-15 18:46:24.98,100572,7.141,184537,2023-11-15 18:45:37,46.08488,-79.34593333333333,46.084881423,-79.345923235
2023-11-15 18:46:27.66,100573,5.264,184540,2023-11-15 18:45:40,46.08487,-79.345925,46.084873965,-79.345912662
2023-11-15 18:46:30.32,100574,5.043,184542,2023-11-15 18:45:42,46.084865,-79.34592,46.084866079,-79.345909011
2023-11-15 18:46:33,100575,10.89,184545,2023-11-15 18:45:45,46.08485,-79.34591333333333,46.084853189,-79.345901166
2023-11-15 18:46:35.71,100576,3.939,184548,2023-11-15 18:45:48,46.084833333333336,-79.34591166666667,46.084843585,-79.345901811
2023-11-15 18:46:38.18,100577,2.725,184550,2023-11-15 18:45:50,46.084826666666665,-79.34591166666667,46.084834157,-79.345901862
2023-11-15 18:46:40.97,100578,7.086,184553,2023-11-15 18:45:53,46.08481666666667,-79.34591666666667,46.084823885,-79.345910815
2023-11-15 18:46:43.43,100579,6.147,184555,2023-11-15 18:45:55,46.084815,-79.34593,46.084820407,-79.345922894
2023-11-15 18:46:46.05,100580,5.264,184558,2023-11-15 18:45:58,46.08481,-79.34595166666666,46.084815569,-79.345942011
2023-11-15 18:46:48.63,100581,3.884,184601,2023-11-15 18:46:01,46.08479166666667,-79.34595,46.08479912,-79.345943686
2023-11-15 18:46:52.56,100582,15.92,184605,2023-11-15 18:46:05,46.084783333333334,-79.34592833333333,46.084789808,-79.345922923
2023-11-15 18:46:55.64,100583,2.394,184608,2023-11-15 18:46:08,46.08479333333333,-79.34591166666667,46.084798544,-79.34590209
2023-11-15 18:46:58.84,100584,10.73,184611,2023-11-15 18:46:11,46.084808333333335,-79.34590333333334,46.084813782,-79.345895068
2023-11-15 18:47:01.78,100585,1.29,184614,2023-11-15 18:46:14,46.08482,-79.345895,46.084827085,-79.345891082
2023-11-15 18:47:04.72,100586,5.154,184617,2023-11-15 18:46:17,46.08483833333333,-79.34589,46.084843613,-79.345886205
2023-11-15 18:47:07.37,100587,9.63,184619,2023-11-15 18:46:19,46.08484833333333,-79.34589166666666,46.084850294,-79.345889336
2023-11-15 18:47:09.76,100588,6.147,184622,2023-11-15 18:46:22,46.084855,-79.34589833333334,46.084858919,-79.34589709
2023-11-15 18:47:12.41,100589,9.18,184624,2023-11-15 18:46:24,46.08486166666667,-79.345905,46.084868716,-79.345900332
2023-11-15 18:47:15.48,100590,5.595,184628,2023-11-15 18:46:28,46.084878333333336,-79.34591333333333,46.084886945,-79.345907591
2023-11-15 18:47:17.91,100591,3.001,184630,2023-11-15 18:46:30,46.08488833333333,-79.34591333333333,46.08489734,-79.345905136
2023-11-15 18:47:20.4,100592,12.99,184632,2023-11-15 18:46:32,46.08489333333333,-79.345905,46.084900807,-79.345900359
2023-11-15 18:47:22.94,100593,1.566,184635,2023-11-15 18:46:35,46.08489333333333,-79.34589333333334,46.0848991,-79.345880713
2023-11-15 18:47:25.39,100594,2.725,184637,2023-11-15 18:46:37,46.08488666666667,-79.34588666666667,46.084891488,-79.345875897
2023-11-15 18:47:27.88,100595,3.277,184640,2023-11-15 18:46:40,46.084878333333336,-79.34588833333333,46.084884015,-79.345874442
2023-11-15 18:47:30.68,100596,2.449,184643,2023-11-15 18:46:43,46.08486666666667,-79.34588,46.084874716,-79.345867694
2023-11-15 18:47:32.95,100597,3.939,184645,2023-11-15 18:46:45,46.08486,-79.345875,46.08486556,-79.34586515
2023-11-15 18:47:35.43,100598,0.848,184647,2023-11-15 18:46:47,46.084853333333335,-79.345875,46.084860121,-79.345864386
2023-11-15 18:47:37.49,100599,13.1,184650,2023-11-15 18:46:50,46.08485,-79.34587166666667,46.084853704,-79.345862018
2023-11-15 18:47:39.8,100600,4.933,184652,2023-11-15 18:46:52,46.084845,-79.34587,46.084846406,-79.345860527
2023-11-15 18:47:42.31,100601,3.277,184654,2023-11-15 18:46:54,46.084835,-79.34586833333333,46.084836694,-79.345861984
2023-11-15 18:47:44.82,100602,4.16,184657,2023-11-15 18:46:57,46.08482,-79.34586,46.084822312,-79.345855004
2023-11-15 18:47:47.98,100603,9.07,184700,2023-11-15 18:47:00,46.084825,-79.34584166666667,46.08482682,-79.345835734
2023-11-15 18:47:50.56,100604,2.062,184703,2023-11-15 18:47:03,46.08484,-79.345835,46.084840625,-79.345830793
2023-11-15 18:47:52.95,100605,3.056,184705,2023-11-15 18:47:05,46.08485,-79.34584,46.084850781,-79.345835224
2023-11-15 18:47:55.83,100606,2.835,184708,2023-11-15 18:47:08,46.08486,-79.34584833333334,46.084858601,-79.345843792
2023-11-15 18:47:58.57,100607,0.958,184711,2023-11-15 18:47:11,46.08486333333333,-79.34585,46.084866012,-79.34584585
2023-11-15 18:48:01.43,100608,5.816,184713,2023-11-15 18:47:13,46.08486166666667,-79.34584333333333,46.084863592,-79.34583473
2023-11-15 18:48:04.16,100609,3.332,184716,2023-11-15 18:47:16,46.084865,-79.345825,46.08486848,-79.345814647
2023-11-15 18:48:08.05,100610,0.627,184720,2023-11-15 18:47:20,46.084875,-79.34582166666667,46.084879333,-79.345809595
2023-11-15 18:48:10.7,100611,11.28,184723,2023-11-15 18:47:23,46.08486833333333,-79.34581333333334,46.08487233,-79.345798877
2023-11-15 18:48:13.29,100612,3.387,184725,2023-11-15 18:47:25,46.08486666666667,-79.34580166666667,46.084868862,-79.345786494
2023-11-15 18:48:16.03,100613,0.682,184728,2023-11-15 18:47:28,46.084873333333334,-79.34578166666667,46.084875574,-79.345773309
2023-11-15 18:48:43.16,100614,9.79,184755,2023-11-15 18:47:55,46.084878333333336,-79.345765,46.084882515,-79.345767037
2023-11-15 18:48:45.61,100615,4.822,184758,2023-11-15 18:47:58,46.08488833333333,-79.34577,46.084892423,-79.345767037
2023-11-15 18:48:47.94,100616,3.277,184800,2023-11-15 18:48:00,46.08489333333333,-79.34577666666667,46.084897547,-79.345773293
2023-11-15 18:48:50.23,100617,7.472,184802,2023-11-15 18:48:02,46.0849,-79.345785,46.084905042,-79.345780276
2023-11-15 18:48:52.98,100618,2.118,184805,2023-11-15 18:48:05,46.084916666666665,-79.34580166666667,46.084919464,-79.345800027
2023-11-15 18:48:55.75,100619,2.559,184808,2023-11-15 18:48:08,46.084923333333336,-79.345795,46.08492779,-79.345787674
2023-11-15 18:48:58.29,100620,2.449,184810,2023-11-15 18:48:10,46.084925,-79.345785,46.084927125,-79.345775039
2023-11-15 18:49:01.11,100621,3.663,184813,2023-11-15 18:48:13,46.084916666666665,-79.34577333333333,46.084917281,-79.345758242
2023-11-15 18:49:03.69,100622,7.251,184816,2023-11-15 18:48:16,46.08490166666667,-79.34577,46.084904638,-79.345755574
2023-11-15 18:49:06.36,100623,5.761,184818,2023-11-15 18:48:18,46.08489333333333,-79.34577333333333,46.084897563,-79.345762199
2023-11-15 18:49:09.01,100624,8.91,184821,2023-11-15 18:48:21,46.08488333333333,-79.345775,46.084888703,-79.345763913
2023-11-15 18:49:11.22,100625,7.638,184823,2023-11-15 18:48:23,46.084878333333336,-79.34577,46.084882721,-79.345761212
2023-11-15 18:49:13.41,100626,5.209,184825,2023-11-15 18:48:25,46.084871666666665,-79.34576333333334,46.084880227,-79.345756981
2023-11-15 18:49:15.78,100627,3.442,184828,2023-11-15 18:48:28,46.08487,-79.34575333333333,46.084873303,-79.345743029
2023-11-15 18:49:18.28,100628,14.43,184830,2023-11-15 18:48:30,46.08486333333333,-79.34574666666667,46.084863194,-79.345738162
2023-11-15 18:49:20.71,100629,3.939,184833,2023-11-15 18:48:33,46.08485666666667,-79.34572166666666,46.084858572,-79.345716391
2023-11-15 18:49:23.14,100630,2.614,184835,2023-11-15 18:48:35,46.08486333333333,-79.34571333333334,46.084864727,-79.345708723
2023-11-15 18:49:25.36,100631,2.394,184837,2023-11-15 18:48:37,46.084876666666666,-79.345715,46.084875875,-79.345709809
2023-11-15 18:49:28.22,100632,6.037,184840,2023-11-15 18:48:40,46.08488666666667,-79.34571666666666,46.084889451,-79.345712349
2023-11-15 18:49:30.7,100633,10.56,184843,2023-11-15 18:48:43,46.08489333333333,-79.34572333333334,46.084896813,-79.345721811
2023-11-15 18:49:32.93,100634,7.362,184845,2023-11-15 18:48:45,46.0849,-79.34572166666666,46.084902734,-79.345718967
2023-11-15 18:49:35.28,100635,4.602,184847,2023-11-15 18:48:47,46.08490833333333,-79.34572833333333,46.084909621,-79.345724284
2023-11-15 18:49:37.59,100636,2.449,184850,2023-11-15 18:48:50,46.08492,-79.34574166666667,46.084917952,-79.345738834
2023-11-15 18:49:40.22,100637,2.007,184852,2023-11-15 18:48:52,46.08492833333333,-79.34574833333333,46.084928627,-79.345741956
2023-11-15 18:49:42.84,100638,2.614,184855,2023-11-15 18:48:55,46.08494666666667,-79.34573833333333,46.084946497,-79.345736608
2023-11-15 18:49:44.99,100639,9.9,184857,2023-11-15 18:48:57,46.08494833333334,-79.34573,46.08494648,-79.345723658
2023-11-15 18:49:47.28,100640,1.952,184859,2023-11-15 18:48:59,46.08494,-79.34572,46.084940529,-79.345718831
2023-11-15 18:49:49.77,100641,3.056,184902,2023-11-15 18:49:02,46.084925,-79.34571,46.084926853,-79.345706865
2023-11-15 18:49:52.26,100642,3.387,184904,2023-11-15 18:49:04,46.084916666666665,-79.34570833333333,46.084917561,-79.345706926
2023-11-15 18:49:54.99,100643,12.99,184907,2023-11-15 18:49:07,46.08490666666667,-79.34571,46.084905974,-79.345706176
2023-11-15 18:49:57.36,100644,11.17,184909,2023-11-15 18:49:09,46.084898333333335,-79.345715,46.084899246,-79.345711532
2023-11-15 18:49:59.7,100645,5.595,184912,2023-11-15 18:49:12,46.084891666666664,-79.345715,46.08489152,-79.345705737
2023-11-15 18:50:02.25,100646,16.19,184914,2023-11-15 18:49:14,46.084885,-79.34570833333333,46.084883784,-79.345700976
2023-11-15 18:50:04.51,100647,3.939,184917,2023-11-15 18:49:17,46.084875,-79.345705,46.084874523,-79.345695408
2023-11-15 18:50:07.05,100648,5.54,184919,2023-11-15 18:49:19,46.08486666666667,-79.345695,46.084865162,-79.345687946
2023-11-15 18:50:10.02,100649,2.283,184922,2023-11-15 18:49:22,46.084871666666665,-79.34566166666667,46.084866032,-79.345660798
2023-11-15 18:50:12.55,100650,4.16,184925,2023-11-15 18:49:25,46.08489,-79.34565333333333,46.084880458,-79.345656639
2023-11-15 18:50:14.97,100651,3.166,184927,2023-11-15 18:49:27,46.0849,-79.34565833333333,46.084891397,-79.345658301
